;DATE;QTM;NBS;LAKE_LEVEL;RICH_FLOW_END;RICH_LEVEL;H_SOREL;Q_FRYER_SO;Q_ST_OURS;LEVEL_MARINA;CONTROL;Q_CANAL
0;1924-10-01 00:00:00;37;435.8988696;28.81;220.4253602;28.46641703;4.83;21.35301205;241.7783723;28.73852511;SHOAL;
1;1924-10-02 00:00:00;37;435.8988696;28.82651734;220.7091448;28.48810516;5.11;20.91927711;241.628422;28.7549043;SHOAL;
2;1924-10-03 00:00:00;37;435.8988696;28.84289292;224.0030867;28.50049148;5.24;20.54337349;244.5464602;28.76967638;SHOAL;
3;1924-10-04 00:00:00;37;435.8988696;28.85898165;228.0747753;28.51006035;5.25;19.27951807;247.3542934;28.78377545;SHOAL;
4;1924-10-05 00:00:00;37;269.020979;28.86205402;229.8045999;28.50884338;5.17;17.05060241;246.8552023;28.78599869;SHOAL;
5;1924-10-06 00:00:00;37;210.702601;28.86058256;229.9932164;28.50615956;5.04;17.38795181;247.3811682;28.78443464;SHOAL;
6;1924-10-07 00:00:00;37;209.8615606;28.85904902;229.7422129;28.50480262;4.92;19.88192771;249.6241406;28.78302431;SHOAL;
7;1924-10-08 00:00:00;37;183.9487475;28.85556776;228.9861883;28.50232491;4.83;18.75060241;247.7367907;28.77991417;SHOAL;
8;1924-10-09 00:00:00;38;143.2282753;28.84866719;237.4904418;28.53764872;4.77;18.43855422;255.928996;28.76881191;SHOAL;
9;1924-10-10 00:00:00;38;131.7705922;28.84052822;238.3555903;28.52412664;4.7;19.53373494;257.8893253;28.7602422;SHOAL;
10;1924-10-11 00:00:00;38;109.997543;28.83075152;236.6260456;28.51552844;4.64;18.17228916;254.7983347;28.75132499;SHOAL;
11;1924-10-12 00:00:00;38;79.10269701;28.81878229;233.6928264;28.50730276;4.61;18.62650602;252.3193325;28.74081069;SHOAL;
12;1924-10-13 00:00:00;38;61.23507285;28.80568763;230.1702909;28.49921579;4.58;16.94457831;247.1148692;28.72945279;SHOAL;
13;1924-10-14 00:00:00;38;41.97576907;28.7913979;226.2373869;28.49068211;4.55;17.36506024;243.6024471;28.71709363;SHOAL;
14;1924-10-15 00:00:00;38;29.87230796;28.77648659;222.0627737;28.48202143;4.5;24.5313253;246.594099;28.7042146;SHOAL;
15;1924-10-16 00:00:00;39;31.12313836;28.76188052;220.6717893;28.48474117;4.45;26.48795181;247.1597411;28.69028566;SHOAL;
16;1924-10-17 00:00:00;39;90.34523241;28.75196614;218.2256202;28.47792745;4.38;23.67349398;241.8991141;28.68155432;SHOAL;
17;1924-10-18 00:00:00;39;111.8769702;28.74388947;215.8406073;28.47341576;4.31;21.95542169;237.796029;28.67462952;SHOAL;
18;1924-10-19 00:00:00;39;51.09406329;28.73135873;212.5665024;28.46533307;4.22;22.75060241;235.3171048;28.66367325;SHOAL;
19;1924-10-20 00:00:00;39;1.301535101;28.71528803;208.302587;28.45518418;4.16;24.94096386;233.2435509;28.64964466;SHOAL;
20;1924-10-21 00:00:00;39;-30.18635546;28.69714593;203.3224699;28.44423014;4.1;27.44578313;230.7682531;28.63386637;SHOAL;
21;1924-10-22 00:00:00;39;-10.908074;28.68085605;198.5131062;28.43532159;4.07;25.41084337;223.9239496;28.61984131;SHOAL;
22;1924-10-23 00:00:00;39;42.0100428;28.66896581;194.6522231;28.42974649;4.02;27.97228916;222.6245122;28.60975689;SHOAL;
23;1924-10-24 00:00:00;40;68.09992443;28.65912412;197.3770067;28.44761355;3.98;29.25783133;226.634838;28.59864321;SHOAL;
24;1924-10-25 00:00:00;40;57.77584199;28.6484338;196.0077674;28.43711102;3.96;26.29638554;222.3041529;28.58859491;SHOAL;
25;1924-10-26 00:00:00;40;71.58540723;28.63894962;193.5972572;28.4305034;3.94;25.49036145;219.0876186;28.58023098;SHOAL;
26;1924-10-27 00:00:00;40;78.01521178;28.63015113;191.0036305;28.42518798;3.99;29.96024096;220.9638715;28.57263785;SHOAL;
27;1924-10-28 00:00:00;40;78.23309451;28.62156783;188.3996268;28.42018336;4.1;30.56144578;218.9610726;28.56525412;SHOAL;
28;1924-10-29 00:00:00;40;70.42117269;28.61258506;185.7101009;28.41487002;4.23;28.25542169;213.9655225;28.55750613;SHOAL;
29;1924-10-30 00:00:00;40;35.96862115;28.60117356;182.4958576;28.40769315;4.29;23.33614458;205.8320021;28.54755932;SHOAL;
30;1924-10-31 00:00:00;40;10.44940294;28.58806046;178.7655976;28.39954249;4.24;26.42317073;205.1887684;28.53613577;SHOAL;
31;1924-11-01 00:00:00;41;26.89112931;28.57635006;178.8989802;28.40721472;4.16;30.12195122;209.0209314;28.52436496;SHOAL;
32;1924-11-02 00:00:00;41;91.17834966;28.56964057;177.5313049;28.40170823;4.09;29.7;207.2313049;28.51827127;SHOAL;
33;1924-11-03 00:00:00;41;102.576765;28.56392575;175.878332;28.39798775;4.07;30.21707317;206.0954052;28.51329402;SHOAL;
34;1924-11-04 00:00:00;41;30.68785679;28.55284015;173.006817;28.39012003;4.06;28.73536585;201.7421829;28.50348973;SHOAL;
35;1924-11-05 00:00:00;41;-75.55399795;28.5338524;168.0953843;28.37666929;3.98;31.72289157;199.8182759;28.48666672;SHOAL;
36;1924-11-06 00:00:00;41;-204.7576924;28.50536017;160.5617454;28.35688394;3.94;30.2;190.7617454;28.46144467;SHOAL;
37;1924-11-07 00:00:00;41;-29.36369992;28.49090322;155.0571567;28.35008281;4.01;28.36385542;183.4210121;28.44932946;SHOAL;
38;1924-11-08 00:00:00;41;55.72845331;28.48336109;151.6501113;28.3475203;3.99;27.72048193;179.3705932;28.44321733;SHOAL;
39;1924-11-09 00:00:00;42;106.8568419;28.47987429;152.3153576;28.35679098;4.02;30.63493976;182.9502973;28.43945353;SHOAL;
40;1924-11-10 00:00:00;42;127.3279803;28.47795011;152.1456277;28.35482492;3.97;30.51807229;182.6636999;28.43760003;SHOAL;
41;1924-11-11 00:00:00;42;156.627303;28.47829592;152.1580337;28.35520561;3.97;32.43373494;184.5917687;28.43794068;SHOAL;
42;1924-11-12 00:00:00;42;145.4125336;28.47777868;152.0552982;28.35477925;4.01;29.90361446;181.9589127;28.43746621;SHOAL;
43;1924-11-13 00:00:00;42;128.3695797;28.47596458;151.6397233;28.35335385;4.02;28.77951807;180.4192413;28.43582514;SHOAL;
44;1924-11-14 00:00:00;42;116.2747286;28.4732593;150.9288844;28.35138505;4.04;30.10240964;181.031294;28.43341584;SHOAL;
45;1924-11-15 00:00:00;42;59.22106859;28.46623835;149.2125337;28.34605875;4.03;29.79638554;179.0089193;28.42710952;SHOAL;
46;1924-11-16 00:00:00;43;38.32341675;28.45770167;148.3141814;28.34590151;4.02;30.92891566;179.243097;28.41894689;SHOAL;
47;1924-11-17 00:00:00;43;7.898435159;28.44694359;145.7827366;28.33743587;4.01;29.54096386;175.3237005;28.40922893;SHOAL;
48;1924-11-18 00:00:00;43;-2.376414262;28.43561217;142.547785;28.329415;4;27.58674699;170.134532;28.39921895;SHOAL;
49;1924-11-19 00:00:00;43;-19.68325074;28.4232089;138.8384838;28.32089477;3.92;26.56385542;165.4023392;28.38830947;SHOAL;
50;1924-11-20 00:00:00;43;4.06683843;28.41291761;135.3871241;28.31439121;3.84;31.40843373;166.7955578;28.3793995;SHOAL;
51;1924-11-21 00:00:00;43;123.8828888;28.41208287;133.9590858;28.31560353;3.83;31.47108434;165.4301701;28.37912558;SHOAL;
52;1924-11-22 00:00:00;43;436.3870852;28.43531034;138.196601;28.33577165;3.95;29.32771084;167.5243118;28.40066799;SHOAL;
53;1924-11-23 00:00:00;43;596.0313541;28.47036272;147.05912;28.36254617;4.1;25.94457831;173.0036983;28.43212669;SHOAL;
54;1924-11-24 00:00:00;44;665.2456449;28.50993907;158.801823;28.39091187;4.42;26.06987952;184.8717025;28.46677696;SHOAL;
55;1924-11-25 00:00:00;44;669.7507481;28.54888953;171.3473594;28.41654104;4.65;26.35783133;197.7051907;28.50027576;SHOAL;
56;1924-11-26 00:00:00;44;479.808973;28.57231056;180.8100951;28.42875392;4.71;28.41204819;209.2221433;28.51945986;SHOAL;
57;1924-11-27 00:00:00;44;360.1030091;28.58588977;187.043268;28.43450363;4.76;34.72650602;221.769774;28.53019878;SHOAL;
58;1924-11-28 00:00:00;44;271.721102;28.59227867;190.5863606;28.43613652;4.73;38.04578313;228.6321438;28.53495932;SHOAL;
59;1924-11-29 00:00:00;44;221.3192182;28.59458065;192.3071501;28.43594219;4.73;35.37228916;227.6794392;28.53646158;SHOAL;
60;1924-11-30 00:00:00;44;164.9482356;28.59246732;192.4383598;28.43315049;4.72;34.60843373;227.0467935;28.53428727;SHOAL;
61;1924-12-01 00:00:00;45;141.5701954;28.58852821;192.9345286;28.43479891;4.69;32.34819277;225.2827214;28.53011757;SHOAL;
62;1924-12-02 00:00:00;45;135.1523127;28.58410599;192.1397591;28.43080632;4.54;32.8373494;224.9771085;28.52606471;SHOAL;
63;1924-12-03 00:00:00;45;137.5433714;28.57994363;190.952506;28.42778228;4.4;34.51807229;225.4705783;28.52245411;SHOAL;
64;1924-12-04 00:00:00;45;131.0618024;28.57538184;189.5411662;28.42465164;4.27;29.28674699;218.8279132;28.51854405;SHOAL;
65;1924-12-05 00:00:00;45;138.6767047;28.57151234;188.203848;28.42223336;4.19;31.01325301;219.217101;28.51528851;SHOAL;
66;1924-12-06 00:00:00;45;158.8666667;28.5692874;187.2503184;28.42114273;4.16;31.60963855;218.859957;28.51350136;SHOAL;
67;1924-12-07 00:00:00;45;193.947139;28.56981207;187.0327778;28.42213517;4.18;27.66385542;214.6966332;28.51412589;SHOAL;
68;1924-12-08 00:00:00;45;224.3669055;28.57266911;187.5815718;28.42465268;4.24;27.45783133;215.0394031;28.51673098;SHOAL;
69;1924-12-09 00:00:00;46;280.652242;28.57988993;186.364575;28.41894283;4.35;29.43373494;215.7983099;28.52451053;SHOAL;
70;1924-12-10 00:00:00;46;322.6624482;28.59032342;188.2001363;28.42829999;4.55;28.70722892;216.9073653;28.5341013;SHOAL;
71;1924-12-11 00:00:00;46;342.8158966;28.60211474;191.3685935;28.43691677;4.61;27.62168675;218.9902803;28.54443185;SHOAL;
72;1924-12-12 00:00:00;46;346.3184189;28.61391162;194.9884064;28.44474141;4.6;28.90361446;223.8920209;28.55454646;SHOAL;
73;1924-12-13 00:00:00;46;341.6560829;28.625067;198.6234265;28.45176081;4.62;31.89759036;230.5210169;28.56400042;SHOAL;
74;1924-12-14 00:00:00;46;320.5395723;28.63432963;201.8567693;28.45720611;4.42;30.32650602;232.1832753;28.57174376;SHOAL;
75;1924-12-15 00:00:00;46;293.2032755;28.6412616;204.4484559;28.46096039;4.32;28.33975904;232.7882149;28.57744763;SHOAL;
76;1924-12-16 00:00:00;47;241.2203686;28.64413891;203.2359448;28.45130887;4.29;26.99277108;230.2287158;28.58090042;SHOAL;
77;1924-12-17 00:00:00;47;134.5443876;28.63890959;201.7174979;28.44780058;4.25;24.74578313;226.463281;28.57638916;SHOAL;
78;1924-12-18 00:00:00;47;107.1946434;28.63171123;199.6781838;28.44287734;4.53;25.43373494;225.1119188;28.57014904;SHOAL;
79;1924-12-19 00:00:00;47;76.19890815;28.62230656;196.9962245;28.4364903;4.79;25.39036145;222.386586;28.56200458;SHOAL;
80;1924-12-20 00:00:00;47;68.55612411;28.61252912;194.0201889;28.43023044;5.03;25.13614458;219.1563334;28.55361393;SHOAL;
81;1924-12-21 00:00:00;47;63.77679964;28.60261546;190.9204122;28.42405977;5.07;30.49759036;221.4180026;28.54514086;SHOAL;
82;1924-12-22 00:00:00;47;62.17679964;28.59281595;187.8050257;28.41806622;5;28.4686747;216.2737004;28.53677523;SHOAL;
83;1924-12-23 00:00:00;47;58.44346631;28.58296737;184.6772571;28.4120463;4.98;25.27590361;209.9531607;28.52836264;SHOAL;
84;1924-12-24 00:00:00;48;56.84346631;28.57335629;178.3946783;28.39393139;4.99;29.20361446;207.5982927;28.5215996;SHOAL;
85;1924-12-25 00:00:00;48;56.31013298;28.56409703;174.4349476;28.39077776;5.06;34.55301205;208.9879597;28.51410936;SHOAL;
86;1924-12-26 00:00:00;48;58.32439432;28.55526378;171.3187101;28.38638004;5.08;30.44457831;201.7632884;28.50666258;SHOAL;
87;1924-12-27 00:00:00;48;64.36717837;28.54711813;168.6181349;28.38195877;5.05;29.11445783;197.7325927;28.49970289;SHOAL;
88;1924-12-28 00:00:00;48;78.4670078;28.54025141;166.3172711;28.37828007;5.01;29.74939759;196.0666687;28.49384659;SHOAL;
89;1924-12-29 00:00:00;48;83.66291121;28.53395265;164.2641644;28.37478675;4.98;32.14337349;196.4075379;28.48843844;SHOAL;
90;1924-12-30 00:00:00;48;83.14251351;28.52776686;162.315034;28.37121641;4.95;30.23975904;192.5547931;28.48309429;SHOAL;
91;1924-12-31 00:00:00;48;77.23229763;28.52127569;160.3412585;28.36733234;4.93;51.15;211.4912585;28.47745539;SHOAL;
92;1925-01-01 00:00:00;1;71.34780996;28.51464527;154.1340528;28.3469015;4.85;33.08313253;187.2171854;28.47346305;SHOAL;
93;1925-01-02 00:00:00;1;60.36170087;28.50753531;150.7537551;28.3458186;4.72;33.45662651;184.2103816;28.46776476;SHOAL;
94;1925-01-03 00:00:00;1;36.20093744;28.49879612;147.9711544;28.34138121;4.67;31.57710843;179.5482629;28.46018417;SHOAL;
95;1925-01-04 00:00:00;1;24.64376046;28.48937469;145.2512584;28.3359697;4.71;30.01084337;175.2621017;28.45187714;SHOAL;
96;1925-01-05 00:00:00;1;17.99136814;28.47964902;142.4930607;28.33027448;4.78;30.79036145;173.2834222;28.44327815;SHOAL;
97;1925-01-06 00:00:00;1;16.59136814;28.47002645;139.7412071;28.32468311;4.82;31.45180723;171.1930143;28.43476547;SHOAL;
98;1925-01-07 00:00:00;1;22.04972137;28.46103191;137.1111481;28.31957489;4.82;30.24337349;167.3545215;28.42682429;SHOAL;
99;1925-01-08 00:00:00;1;37.97802163;28.45345813;134.7936396;28.31549169;4.81;28.93855422;163.7321938;28.42017309;SHOAL;
100;1925-01-09 00:00:00;2;73.91288259;28.44871969;135.6020727;28.32350425;4.81;31.07108434;166.6731571;28.41511647;SHOAL;
101;1925-01-10 00:00:00;2;78.29395948;28.44431153;135.012423;28.31945613;4.81;32.50481928;167.5172423;28.41094057;SHOAL;
102;1925-01-11 00:00:00;2;77.27870103;28.43988837;133.945663;28.31631196;4.78;28.70361446;162.6492775;28.40693636;SHOAL;
103;1925-01-12 00:00:00;2;72.16527492;28.43516084;132.6568644;28.31323506;4.75;31.92048193;164.5773463;28.40271497;SHOAL;
104;1925-01-13 00:00:00;2;70.76527492;28.43042716;131.2913402;28.31029784;4.74;35.35783133;166.6491715;28.39851757;SHOAL;
105;1925-01-14 00:00:00;2;70.29860825;28.4257633;129.9136745;28.30746743;4.7;32.37349398;162.2871685;28.39439475;SHOAL;
106;1925-01-15 00:00:00;2;70.29860825;28.421205;128.5514084;28.30472446;4.56;31.20240964;159.753818;28.39036345;SHOAL;
107;1925-01-16 00:00:00;3;70.29860825;28.41681349;125.5944877;28.29545494;4.46;31.3746988;156.9691865;28.38710856;SHOAL;
108;1925-01-17 00:00:00;3;70.29860825;28.41260586;123.7919175;28.29413481;4.46;29.42650602;153.2184235;28.38359383;SHOAL;
109;1925-01-18 00:00:00;3;69.86527492;28.40848818;122.392421;28.29210554;4.45;26.82409639;149.2165174;28.38000171;SHOAL;
110;1925-01-19 00:00:00;3;70.41203437;28.40451479;121.1552795;28.28991668;4.4;31.11325301;152.2685325;28.37649032;SHOAL;
111;1925-01-20 00:00:00;3;72.91897938;28.40082636;120.0269294;28.2878403;4.4;30.31807229;150.3450017;28.37322326;SHOAL;
112;1925-01-21 00:00:00;3;84.54629553;28.39811607;119.1237404;28.28645946;4.47;29.93975904;149.0634994;28.37085027;SHOAL;
113;1925-01-22 00:00:00;3;89.65324055;28.39586444;118.3851178;28.28529036;4.51;30.3373494;148.7224672;28.36887447;SHOAL;
114;1925-01-23 00:00:00;3;91.5;28.39380866;117.7531287;28.28414087;4.59;27.51807229;145.271201;28.3670547;SHOAL;
115;1925-01-24 00:00:00;4;91.5;28.39182012;116.6305327;28.28060992;4.62;28.25301205;144.8835448;28.3654745;SHOAL;
116;1925-01-25 00:00:00;4;92.95102528;28.39001503;115.9147231;28.27993353;4.6;32.2626506;148.1773737;28.36392836;SHOAL;
117;1925-01-26 00:00:00;4;97.30410113;28.38859414;115.4090411;28.27928663;4.62;33.02409639;148.4331375;28.3626904;SHOAL;
118;1925-01-27 00:00:00;4;107.4612781;28.38798996;115.1252528;28.27915116;4.73;30.85301205;145.9782649;28.36218889;SHOAL;
119;1925-01-28 00:00:00;4;111.8143539;28.38773927;114.9813587;28.2791424;4.82;28.92048193;143.9018406;28.36199025;SHOAL;
120;1925-01-29 00:00:00;4;113.2987126;28.38761184;114.9088723;28.27914004;4.85;25.72289157;140.6317638;28.36188904;SHOAL;
121;1925-01-30 00:00:00;4;113.3653792;28.38749417;114.8623859;28.2790952;4.85;23.22168675;138.0840727;28.36178819;SHOAL;
122;1925-01-31 00:00:00;4;113.4987126;28.38738998;114.8272691;28.27904322;4.85;23.09277108;137.9200402;28.3616967;SHOAL;
123;1925-02-01 00:00:00;5;113.7987126;28.38733869;114.0955087;28.27591675;4.81;22.68915663;136.7846654;28.36191013;SHOAL;
124;1925-02-02 00:00:00;5;115.4987126;28.38745618;113.865989;28.27651368;4.8;22.27951807;136.1455071;28.36211065;SHOAL;
125;1925-02-03 00:00:00;5;120.3653792;28.38795873;113.8789256;28.27707268;4.8;21.0253012;134.9042268;28.36260852;SHOAL;
126;1925-02-04 00:00:00;5;126.8653792;28.38895672;114.0640599;28.2778548;4.79;22.20240964;136.2664695;28.36353954;SHOAL;
127;1925-02-05 00:00:00;5;133.5653792;28.39045319;114.3981611;28.27891214;4.77;23.11927711;137.5174382;28.36491514;SHOAL;
128;1925-02-06 00:00:00;5;139.6987126;28.39239344;114.8634265;28.28021759;4.79;22.22771084;137.0911374;28.36668708;SHOAL;
129;1925-02-07 00:00:00;5;143.9653792;28.39462396;115.4253587;28.28165912;4.86;21.05421687;136.4795756;28.36871432;SHOAL;
130;1925-02-08 00:00:00;6;169.4953746;28.39881938;115.1178447;28.27908301;4.95;20.4313253;135.54917;28.37302099;SHOAL;
131;1925-02-09 00:00:00;6;234.9520272;28.40803025;116.6788272;28.28649868;5.02;21.44337349;138.1222007;28.38166716;SHOAL;
132;1925-02-10 00:00:00;6;428.9446408;28.43198959;121.6998729;28.3037709;5.14;20.70843373;142.4083066;28.40376174;SHOAL;
133;1925-02-11 00:00:00;6;664.1848313;28.47356247;131.1749996;28.33213846;5.2;19.65542169;150.8304212;28.44169857;SHOAL;
134;1925-02-12 00:00:00;6;1087.952524;28.54677546;148.3671723;28.38126563;5.29;22.65542169;171.022594;28.50799862;SHOAL;
135;1925-02-13 00:00:00;6;1338.304687;28.63756872;171.752314;28.43806711;5.41;22.35421687;194.1065308;28.58877711;SHOAL;
136;1925-02-14 00:00:00;6;1445.688753;28.73451839;198.3453327;28.49585714;5.54;21.90843373;220.2537664;28.67358249;SHOAL;
137;1925-02-15 00:00:00;7;1412.196931;28.82646085;230.4426191;28.57076016;5.63;19.72771084;250.17033;28.75009233;SHOAL;
138;1925-02-16 00:00:00;7;1228.166816;28.90194311;256.2859021;28.60939971;5.67;20.35060241;276.6365045;28.81258563;SHOAL;
139;1925-02-17 00:00:00;7;761.8188179;28.94003399;272.4019871;28.62174907;5.71;19.84216867;292.2441558;28.84247715;SHOAL;
140;1925-02-18 00:00:00;7;565.9468229;28.96212538;282.1081536;28.62804929;5.72;21.60722892;303.7153825;28.85958398;SHOAL;
141;1925-02-19 00:00:00;7;490.3658839;28.97781152;288.4856232;28.63382239;5.65;19.5253012;308.0109244;28.87196013;SHOAL;
142;1925-02-20 00:00:00;7;472.2833873;28.99167576;293.4657096;28.64060654;5.62;20.85060241;314.316312;28.88321387;SHOAL;
143;1925-02-21 00:00:00;7;522.1414165;29.00895259;298.7962095;28.65128025;5.61;22.75783133;321.5540408;28.89767734;SHOAL;
144;1925-02-22 00:00:00;8;664.6614346;29.03639589;312.1741614;28.69056949;5.63;27.55783133;339.7319928;28.9421384;SHOAL;
145;1925-02-23 00:00:00;8;763.2539412;29.07037973;324.1886424;28.70954003;5.62;26.6060241;350.7946665;28.95439765;SHOAL;
146;1925-02-24 00:00:00;8;869.4711114;29.11147012;337.5971799;28.73547621;5.69;26.87228916;364.469469;28.98238427;SHOAL;
147;1925-02-25 00:00:00;8;1014.757128;29.1624514;353.9946948;28.76880889;5.75;27.1373494;381.1320442;29.02269576;SHOAL;
148;1925-02-26 00:00:00;8;964.8325821;29.20832277;370.1605002;28.79586441;5.85;33.4746988;403.635199;29.03620462;SHOAL;
149;1925-02-27 00:00:00;8;751.7666747;29.23688028;381.961102;28.80839336;5.91;32.12289157;414.0839935;29.0718871;SHOAL;
150;1925-02-28 00:00:00;8;652.8135093;29.25712588;390.4432541;28.8170871;5.85;29.95421687;420.3974709;29.0785998;SHOAL;
151;1925-03-01 00:00:00;9;608.2410288;29.27311105;404.6610441;28.85050939;5.73;28.52409639;433.1851405;29.10528643;SHOAL;
152;1925-03-02 00:00:00;9;555.3506718;29.28426773;411.7726694;28.85051852;5.66;28.01084337;439.7835127;29.10284357;SHOAL;
153;1925-03-03 00:00:00;9;425.987188;29.28525514;414.1553368;28.84659564;5.63;29.86626506;444.0216018;29.10765568;SHOAL;
154;1925-03-04 00:00:00;9;376.8484283;29.28242686;414.1471349;28.84258451;5.58;27.40843373;441.5555686;29.10570565;SHOAL;
155;1925-03-05 00:00:00;9;365.6816397;29.27878752;413.2160145;28.83948465;5.59;25.39638554;438.6124001;29.08612983;SHOAL;
156;1925-03-06 00:00:00;9;377.3759523;29.27610663;412.253662;28.83782343;5.64;26.19156627;438.4452283;29.08823833;SHOAL;
157;1925-03-07 00:00:00;9;383.9534444;29.27399161;411.4267685;28.83666739;5.67;31.84216867;443.2689372;29.07896632;SHOAL;
158;1925-03-08 00:00:00;9;384.1453716;29.27195129;410.6600322;28.83548536;5.67;31.02289157;441.6829237;29.09983785;SHOAL;
159;1925-03-09 00:00:00;10;439.9005767;29.27400774;414.9196956;28.85101185;5.67;32.92650602;447.8462016;29.11635718;SHOAL;
160;1925-03-10 00:00:00;10;625.9696389;29.28980504;420.2752545;28.86178427;5.65;35.31204819;455.5873027;29.12469902;SHOAL;
161;1925-03-11 00:00:00;10;985.4633294;29.33211906;432.8346486;28.89471915;5.7;36.60120482;469.4358534;29.16619583;SHOAL;
162;1925-03-12 00:00:00;10;1193.112515;29.38882504;451.4309333;28.93563939;5.8;40.83253012;492.2634634;29.20405427;SHOAL;
163;1925-03-13 00:00:00;10;1129.124414;29.4391574;469.5662385;28.96487605;5.94;41.96506024;511.5312988;29.23819024;SHOAL;
164;1925-03-14 00:00:00;10;1060.586271;29.48290709;485.8035514;28.98849664;6.1;43.95301205;529.7565634;29.26251403;SHOAL;
165;1925-03-15 00:00:00;10;1102.741208;29.52846091;501.9646974;29.01484812;6.23;45.3746988;547.3393962;29.29667829;SHOAL;
166;1925-03-16 00:00:00;11;1066.362825;29.56976815;522.6454973;29.05572002;6.22;46.54337349;569.1888708;29.35218621;SHOAL;
167;1925-03-17 00:00:00;11;913.8344732;29.59834657;536.1777984;29.06597631;6.22;44.54337349;580.7211719;29.35606832;SHOAL;
168;1925-03-18 00:00:00;11;865.9201734;29.62241562;546.7312711;29.07811537;6.22;48.42289157;595.1541626;29.374056;SHOAL;
169;1925-03-19 00:00:00;11;992.2495405;29.65494469;558.7394783;29.09954944;6.21;47.00120482;605.7406831;29.40005349;SHOAL;
170;1925-03-20 00:00:00;11;1182.998686;29.70040961;574.8064396;29.13129983;6.27;43.59156627;618.3980059;29.43970318;SHOAL;
171;1925-03-21 00:00:00;11;1273.833082;29.75110206;593.6844552;29.16507707;6.38;43.51927711;637.2037324;29.47951328;SHOAL;
172;1925-03-22 00:00:00;11;1157.34208;29.79177293;610.7228307;29.18850455;6.54;46.91566265;657.6384933;29.49240695;SHOAL;
173;1925-03-23 00:00:00;11;863.7278703;29.80989382;621.0114543;29.19392362;6.68;51.73493976;672.7463941;29.49274469;SHOAL;
174;1925-03-24 00:00:00;12;657.2918023;29.81198469;636.3314172;29.22498805;6.78;54.3253012;690.6567184;29.52037286;SHOAL;
175;1925-03-25 00:00:00;12;591.0655721;29.80854564;639.9491705;29.21267243;6.87;51.72289157;691.6720621;29.50783673;SHOAL;
176;1925-03-26 00:00:00;12;656.0954773;29.80967287;641.3819433;29.21152605;6.99;50.57831325;691.9602565;29.50787159;SHOAL;
177;1925-03-27 00:00:00;12;883.3433575;29.82713424;647.052615;29.22661577;7.16;56.19277108;703.2453861;29.50926104;SHOAL;
178;1925-03-28 00:00:00;12;1426.332607;29.88320813;665.7004999;29.27450245;7.34;68.12048193;733.8209818;29.60583909;SHOAL;
179;1925-03-29 00:00:00;12;2066.304714;29.98323089;702.0142708;29.35516794;7.6;79.98795181;782.0022226;29.67982504;SHOAL;
180;1925-03-30 00:00:00;12;2165.685517;30.08644633;745.9825125;29.43066431;7.8;86.24096386;832.2234764;29.71923422;SHOAL;
181;1925-03-31 00:00:00;12;1769.087904;30.15771294;782.5820228;29.47272753;7.84;88.54216867;871.1241915;29.79002981;SHOAL;
182;1925-04-01 00:00:00;13;1323.581894;30.19379465;842.6191381;29.5905755;7.81;80.31325301;922.9323911;29.89522979;SHOAL;
183;1925-04-02 00:00:00;13;1071.604902;30.20906966;867.1564778;29.57524898;7.82;78.40963855;945.5661163;29.8683272;SHOAL;
184;1925-04-03 00:00:00;13;873.6599135;30.2092492;875.0652016;29.56302759;7.71;84.90361446;959.9688161;29.84015099;SHOAL;
185;1925-04-04 00:00:00;13;789.4851469;30.20320367;875.5020393;29.55315368;7.44;87.57831325;963.0803526;29.82829915;SHOAL;
186;1925-04-05 00:00:00;13;681.1998623;30.18966437;870.9553907;29.53974929;7.11;90.6746988;961.6300895;29.83098676;SHOAL;
187;1925-04-06 00:00:00;13;621.1590681;30.17229509;863.5042208;29.52513865;6.87;84.28915663;947.7933774;29.80018029;SHOAL;
188;1925-04-07 00:00:00;13;536.5073948;30.14953969;853.2974141;29.50678965;6.93;83.44578313;936.7431972;29.8133342;SHOAL;
189;1925-04-08 00:00:00;13;493.6218023;30.12448298;841.465198;29.48765213;6.7;81.36144578;922.8266438;29.76054339;SHOAL;
190;1925-04-09 00:00:00;14;446.2946321;30.09660549;836.4759504;29.49029178;6.35;77.08433735;913.5602877;29.76713058;SHOAL;
191;1925-04-10 00:00:00;14;515.7287052;30.07410578;827.1810103;29.47087505;6.08;78.45783133;905.6388416;29.77656661;SHOAL;
192;1925-04-11 00:00:00;14;483.1226357;30.04995045;815.971723;29.45204036;5.94;82.73493976;898.7066628;29.72493349;SHOAL;
193;1925-04-12 00:00:00;14;395.8541957;30.020358;802.3602643;29.42892383;5.85;78.90361446;881.2638788;29.70505499;SHOAL;
194;1925-04-13 00:00:00;14;351.5062444;29.98850707;787.3629212;29.40512901;5.77;76.13253012;863.4954513;29.68486321;SHOAL;
195;1925-04-14 00:00:00;14;354.4743549;29.95784228;772.5046047;29.3836138;5.67;78.85542169;851.3600264;29.65791999;SHOAL;
196;1925-04-15 00:00:00;14;478.4013648;29.93700847;760.9351227;29.37144706;5.59;82.60240964;843.5375323;29.60341315;SHOAL;
197;1925-04-16 00:00:00;15;490.7800133;29.91781312;750.8789361;29.35885196;5.53;87.21686747;838.0958035;29.62097097;SHOAL;
198;1925-04-17 00:00:00;15;436.8313123;29.8954131;740.4258298;29.34279322;5.45;89.07228916;829.4981189;29.59257608;SHOAL;
