Baseline_discharge;Baseline_h_SJSR;Baseline_h_RP;Baseline_slope;alt1_discharge;alt1_h_SJSR;alt1_h_RP;alt1_slope;alt2_discharge;alt2_h_SJSR;alt2_h_RP;alt2_slope;alt3_discharge;alt3_h_SJSR;alt3_h_RP;alt3_slope
309.624203;28.759410;28.876419;0.000003173893;314.704468;28.822500;28.93393983;0.000003022834;317.041823;28.419969;28.579380;0.000004324071;2185.899707;31.226088;31.86631994;0.000017366463
315.553718;28.771328;28.891485;0.000003259305;320.837606;28.828090;28.94316989;0.000003121561;323.206571;28.433617;28.596628;0.000004421708;2211.296161;31.254404;31.8948843;0.000017373198
321.462585;28.783184;28.906503;0.000003345061;326.975452;28.833620;28.95237827;0.000003221363;329.361617;28.447013;28.613656;0.000004520231;2236.679106;31.282567;31.92324171;0.000017378477
327.376962;28.794972;28.921462;0.000003431078;333.120236;28.839100;28.96157776;0.000003322255;335.520214;28.460158;28.630476;0.000004619917;2262.058082;31.310567;31.95137767;0.000017382170
333.314922;28.806694;28.936364;0.000003517326;339.267468;28.844537;28.97077112;0.000003424125;341.685438;28.473086;28.647115;0.000004720560;2287.448548;31.338401;31.97930433;0.000017384667
339.266643;28.818348;28.951202;0.000003603703;345.414015;28.849943;28.97996451;0.000003526880;347.861704;28.485768;28.663550;0.000004822373;2312.848338;31.366079;32.00707793;0.000017387266
345.210146;28.829943;28.965987;0.000003690222;351.562891;28.855331;28.98917366;0.000003630511;354.043924;28.498302;28.679858;0.000004924745;2338.226777;31.393557;32.03467021;0.000017390371
351.145110;28.841487;28.980726;0.000003776893;357.716704;28.860719;28.99841382;0.000003734998;360.233766;28.510688;28.696040;0.000005027728;2363.538603;31.420911;32.06213148;0.000017393276
357.091114;28.852980;28.995419;0.000003863685;363.870971;28.866119;29.00769157;0.000003840201;366.426089;28.522885;28.712056;0.000005131310;2388.827360;31.448162;32.08947509;0.000017395791
363.071786;28.864434;29.010078;0.000003950652;370.029311;28.871549;29.01702663;0.000003946113;372.620649;28.534987;28.727983;0.000005235070;2414.107353;31.475299;32.11669287;0.000017397968
369.091415;28.875845;29.024702;0.000004037772;376.188978;28.877025;29.02642891;0.000004052610;378.807323;28.546921;28.743755;0.000005339189;2439.394165;31.502297;32.14374303;0.000017399400
375.161832;28.887219;29.039293;0.000004125054;382.351262;28.882566;29.03591459;0.000004159631;384.971488;28.558799;28.759465;0.000005443132;2464.698529;31.529196;32.17061859;0.000017398753
381.299732;28.898557;29.053855;0.000004212495;388.514332;28.888186;29.0454949;0.000004267055;391.060483;28.570535;28.775044;0.000005547366;2489.978135;31.555975;32.19730167;0.000017396159
387.502875;28.909859;29.068384;0.000004300037;394.676747;28.893901;29.05518146;0.000004374763;396.877349;28.582236;28.790575;0.000005651249;2515.262540;31.582678;32.22384058;0.000017391699
393.780760;28.921130;29.082886;0.000004387676;400.839264;28.899730;29.06498889;0.000004482678;402.975688;28.593860;28.806025;0.000005755015;;;;
400.130966;28.932380;29.097371;0.000004475425;407.001736;28.905689;29.07492913;0.000004590693;409.143878;28.605419;28.821403;0.000005858621;;;;
406.508072;28.943595;29.111820;0.000004563146;413.168399;28.911795;29.08502009;0.000004698783;415.300422;28.616889;28.836697;0.000005962350;;;;
412.882819;28.954789;29.126249;0.000004650909;419.343125;28.918065;29.09527696;0.000004806934;421.422272;28.628299;28.851925;0.000006065902;;;;
419.230864;28.965957;29.140651;0.000004738635;425.509648;28.924490;29.10567775;0.000004914778;427.550769;28.639672;28.867107;0.000006169238;;;;
425.557289;28.977095;29.155020;0.000004826281;431.670837;28.931077;29.11622934;0.000005022309;433.685482;28.650999;28.882231;0.000006272239;;;;
431.863316;28.988211;29.169367;0.000004913895;437.829996;28.937831;29.12693717;0.000005129545;439.812490;28.662289;28.897306;0.000006374910;;;;
438.148935;28.999304;29.183688;0.000005001464;443.983658;28.944747;29.13779205;0.000005236389;445.904788;28.673548;28.912336;0.000006477199;;;;
444.425440;29.010378;29.197989;0.000005089022;450.133249;28.951822;29.14879067;0.000005342834;451.935298;28.684779;28.927323;0.000006579056;;;;
450.700152;29.021435;29.212275;0.000005176583;456.280646;28.959052;29.15993092;0.000005448892;457.916434;28.695988;28.942272;0.000006680522;;;;
456.960524;29.032473;29.226539;0.000005264098;462.425207;28.966434;29.17120682;0.000005554522;463.892976;28.707166;28.957174;0.000006781532;;;;
463.213090;29.043488;29.240778;0.000005351538;468.568287;28.973966;29.18261743;0.000005659715;469.879707;28.718317;28.972033;0.000006882121;;;;
469.457097;29.054478;29.254988;0.000005438873;474.708288;28.981648;29.19415792;0.000005764398;475.837395;28.729434;28.986844;0.000006982299;;;;
475.695104;29.065451;29.269178;0.000005526133;480.847628;28.989483;29.20583274;0.000005868544;481.769151;28.740516;29.001607;0.000007082183;;;;
481.924867;29.076404;29.283344;0.000005613282;486.989208;28.997478;29.2176458;0.000005972123;487.711810;28.751554;29.016318;0.000007181803;;;;
488.146275;29.087335;29.297483;0.000005700333;493.134911;29.005635;29.22959839;0.000006075055;493.708456;28.762551;29.030984;0.000007281301;;;;
494.355188;29.098243;29.311595;0.000005787243;499.288009;29.013963;29.24169396;0.000006177257;499.730712;28.773500;29.045601;0.000007380816;;;;
500.550458;29.109121;29.325672;0.000005874005;505.454675;29.022470;29.25394024;0.000006278679;505.749413;28.784395;29.060169;0.000007480423;;;;
506.732760;29.119967;29.339712;0.000005960627;511.633274;29.031155;29.26632912;0.000006379168;511.759913;28.795230;29.074678;0.000007580121;;;;
512.908272;29.130789;29.353726;0.000006047224;517.830106;29.040025;29.27886921;0.000006478725;517.760117;28.806009;29.089141;0.000007680043;;;;
519.082607;29.141592;29.367723;0.000006133879;524.049773;29.049075;29.29155478;0.000006577336;523.760392;28.816718;29.103542;0.000007780174;;;;
525.259431;29.152379;29.381708;0.000006220608;530.294875;29.058298;29.3043796;0.000006675038;529.773949;28.827341;29.117861;0.000007880421;;;;
531.431140;29.163132;29.395655;0.000006307258;536.561045;29.067666;29.31731634;0.000006771825;535.800195;28.837887;29.132108;0.000007980801;;;;
537.593297;29.173843;29.409555;0.000006393742;542.849721;29.077158;29.3303468;0.000006867811;541.848387;28.848356;29.146284;0.000008081365;;;;
543.746262;29.184514;29.423407;0.000006480041;549.156832;29.086743;29.34344444;0.000006963085;547.917813;28.858738;29.160378;0.000008182090;;;;
549.893082;29.195145;29.437213;0.000006566167;555.481209;29.096409;29.35660422;0.000007057862;554.024275;28.869026;29.174388;0.000008283012;;;;
556.033479;29.205732;29.450968;0.000006652090;561.813790;29.106133;29.36980634;0.000007152221;560.181311;28.879216;29.188305;0.000008384132;;;;
562.167483;29.216275;29.464672;0.000006737813;568.149133;29.115889;29.38302713;0.000007246184;566.394545;28.889306;29.202133;0.000008485502;;;;
568.298703;29.226781;29.478332;0.000006823374;574.492492;29.125686;29.3962819;0.000007339984;572.663818;28.899301;29.215874;0.000008587103;;;;
574.429202;29.237252;29.491952;0.000006908786;580.820598;29.135501;29.4095432;0.000007433473;579.036292;28.909276;29.229631;0.000008689717;;;;
580.558577;29.247684;29.505526;0.000006994035;587.133446;29.145322;29.42279796;0.000007526611;585.333927;28.919013;29.243103;0.000008791028;;;;
586.688596;29.258085;29.519064;0.000007079127;593.433450;29.155154;29.43605313;0.000007619466;591.719635;28.928749;29.256617;0.000008893507;;;;
592.816330;29.268445;29.532553;0.000007163998;599.718523;29.164990;29.44930039;0.000007711986;598.123419;28.938385;29.270031;0.000008995985;;;;
598.940633;29.278762;29.545990;0.000007248625;605.988750;29.174829;29.4625379;0.000007804170;604.578801;28.947933;29.283362;0.000009098614;;;;
605.058692;29.289032;29.559369;0.000007332952;612.244087;29.184667;29.47576032;0.000007895984;611.068541;28.957462;29.296681;0.000009201399;;;;
611.169649;29.299255;29.572688;0.000007416944;618.488082;29.194503;29.48896715;0.000007987430;617.576878;28.966873;29.309886;0.000009304299;;;;
617.278397;29.309437;29.585957;0.000007500687;624.725172;29.204338;29.50216158;0.000008078532;624.105217;28.976267;29.323058;0.000009406809;;;;
623.387348;29.319584;29.599184;0.000007584223;630.952742;29.214170;29.51533725;0.000008169251;630.602442;28.985610;29.336171;0.000009509057;;;;
629.493839;29.329692;29.612363;0.000007667537;637.174625;29.224000;29.52849837;0.000008259609;637.066234;28.994930;29.349250;0.000009611016;;;;
635.598454;29.339762;29.625498;0.000007750672;643.389557;29.233823;29.54163811;0.000008349574;643.497903;29.004250;29.362317;0.000009712663;;;;
641.697167;29.349789;29.638582;0.000007833605;649.597442;29.243637;29.55475407;0.000008439123;649.892865;29.013575;29.375372;0.000009813838;;;;
647.791406;29.359777;29.651622;0.000007916384;655.799175;29.253444;29.56784638;0.000008528252;656.263059;29.022924;29.388437;0.000009914641;;;;
653.882395;29.369730;29.664623;0.000007999050;661.992277;29.263236;29.58090667;0.000008616902;662.606531;29.032292;29.401501;0.000010014885;;;;
659.966764;29.379644;29.677579;0.000008081577;668.186403;29.273026;29.59395183;0.000008705190;668.928499;29.041679;29.414562;0.000010114566;;;;
666.046882;29.389525;29.690499;0.000008163992;674.371803;29.282799;29.60696215;0.000008793010;675.241255;29.051095;29.427637;0.000010213801;;;;
672.124807;29.399379;29.703387;0.000008246299;680.559254;29.292572;29.61996198;0.000008880548;681.531974;29.060519;29.440695;0.000010312379;;;;
678.199298;29.409204;29.716241;0.000008328469;686.738756;29.302328;29.6329305;0.000008967688;687.822379;29.069981;29.453781;0.000010410654;;;;
684.270710;29.419001;29.729063;0.000008410500;692.911487;29.312069;29.64587133;0.000009054472;694.103669;29.079468;29.466875;0.000010508517;;;;
690.339968;29.428774;29.741856;0.000008492440;699.080744;29.321801;29.6587924;0.000009140973;700.362647;29.088957;29.479949;0.000010605760;;;;
696.408028;29.438523;29.754622;0.000008574286;705.246842;29.331524;29.67169425;0.000009227211;706.618574;29.098473;29.493038;0.000010702668;;;;
702.478364;29.448253;29.767366;0.000008656010;711.412172;29.341241;29.68458256;0.000009313227;712.868098;29.108006;29.506127;0.000010799151;;;;
708.547575;29.457960;29.780079;0.000008737580;717.574753;29.350949;29.69745246;0.000009399000;719.117526;29.117558;29.519223;0.000010895277;;;;
714.614903;29.467640;29.792759;0.000008818936;723.735703;29.360647;29.7103048;0.000009484554;725.359900;29.127121;29.532309;0.000010990849;;;;
720.679788;29.477293;29.805403;0.000008900068;729.893070;29.370331;29.7231318;0.000009569821;731.599574;29.136699;29.545391;0.000011085880;;;;
726.744365;29.486919;29.818012;0.000008980963;736.053038;29.380001;29.73593518;0.000009654808;737.843364;29.146302;29.558480;0.000011180421;;;;
732.806956;29.496517;29.830579;0.000009061522;742.208521;29.389653;29.74870902;0.000009739495;744.080548;29.155907;29.571544;0.000011274265;;;;
738.870012;29.506088;29.843106;0.000009141706;748.362151;29.399288;29.76145747;0.000009823946;750.319637;29.165521;29.584597;0.000011367524;;;;
744.933402;29.515631;29.855588;0.000009221433;754.515291;29.408907;29.77418188;0.000009908187;756.563278;29.175150;29.597643;0.000011460245;;;;
750.998326;29.525147;29.868026;0.000009300687;760.670613;29.418511;29.78688205;0.000009992149;762.805861;29.184781;29.610672;0.000011552420;;;;
757.062879;29.534633;29.880409;0.000009379265;766.824982;29.428096;29.79955124;0.000010075824;769.051783;29.194430;29.623700;0.000011644061;;;;
763.126761;29.544090;29.892736;0.000009457110;772.977653;29.437657;29.81218337;0.000010159115;775.288758;29.204065;29.636690;0.000011735052;;;;
769.188201;29.553514;29.905001;0.000009534156;779.128661;29.447195;29.82477787;0.000010242030;781.523840;29.213697;29.649657;0.000011825510;;;;
775.248823;29.562910;29.917206;0.000009610354;785.279335;29.456711;29.83733521;0.000010324545;787.754132;29.223322;29.662597;0.000011915459;;;;
781.307640;29.572278;29.929349;0.000009685622;791.430587;29.466298;29.84995167;0.000010406696;793.975461;29.232928;29.675499;0.000012004860;;;;
787.365351;29.581620;29.941428;0.000009759884;797.580412;29.475674;29.86232558;0.000010488014;800.193451;29.242521;29.688372;0.000012093823;;;;
793.420439;29.590934;29.953439;0.000009833033;803.718627;29.483732;29.87320147;0.000010564465;806.407537;29.252096;29.701211;0.000012182364;;;;
799.472911;29.600221;29.965377;0.000009904971;809.879675;29.494547;29.88712652;0.000010648812;812.613825;29.261650;29.714010;0.000012270406;;;;
805.522981;29.609481;29.977242;0.000009975598;816.028311;29.503950;29.89944469;0.000010727908;818.813499;29.271173;29.726765;0.000012358052;;;;
811.570090;29.618716;29.989029;0.000010044847;822.177549;29.513331;29.91170626;0.000010806031;825.007858;29.280671;29.739480;0.000012445312;;;;
817.613420;29.627924;30.000735;0.000010112604;828.325127;29.522689;29.92390556;0.000010883093;831.196644;29.290141;29.752154;0.000012532225;;;;
823.651883;29.637105;30.012355;0.000010178771;834.472103;29.532026;29.93604122;0.000010959018;837.383387;29.299700;29.764909;0.000012618920;;;;
829.684839;29.646259;30.023882;0.000010243147;840.618129;29.541339;29.94810723;0.000011033702;843.554729;29.308994;29.777377;0.000012705019;;;;
835.713103;29.655387;30.035316;0.000010305677;846.762295;29.550630;29.96010338;0.000011107076;849.719130;29.318372;29.789918;0.000012790820;;;;
841.737051;29.664490;30.046654;0.000010366316;852.906818;29.559903;29.97202938;0.000011179043;855.876288;29.327725;29.802422;0.000012876276;;;;
847.758093;29.673570;30.057900;0.000010425055;859.051219;29.569158;29.98388342;0.000011249530;862.026590;29.337056;29.814892;0.000012961440;;;;
853.774375;29.682625;30.069049;0.000010481855;865.195279;29.578395;29.9956606;0.000011318437;868.171917;29.346378;29.827338;0.000013046160;;;;
859.788936;29.691658;30.080109;0.000010536827;871.338157;29.587613;30.00735821;0.000011385693;874.310854;29.355678;29.839745;0.000013130467;;;;
865.803340;29.700672;30.091087;0.000010590103;877.481662;29.596816;30.01897813;0.000011451246;880.443213;29.364945;29.852108;0.000013214434;;;;
871.817941;29.709669;30.101993;0.000010641906;883.625981;29.606007;30.03051459;0.000011514891;886.573867;29.374199;29.864441;0.000013297935;;;;
877.830585;29.718646;30.112835;0.000010692483;889.765532;29.615176;30.04195706;0.000011576545;892.699574;29.383433;29.876735;0.000013380952;;;;
883.846160;29.727611;30.123630;0.000010742117;895.899563;29.624326;30.05330492;0.000011636158;898.818919;29.392641;29.888982;0.000013463370;;;;
889.860848;29.736559;30.134381;0.000010791031;902.029041;29.633461;30.06456166;0.000011693733;904.936519;29.401831;29.901186;0.000013545133;;;;
895.875964;29.745494;30.145101;0.000010839455;908.153650;29.642580;30.07572796;0.000011749259;911.053596;29.411001;29.913344;0.000013626182;;;;
901.892494;29.754417;30.155800;0.000010887615;914.275371;29.651689;30.08681133;0.000011802814;917.166495;29.420145;29.925446;0.000013706406;;;;
907.910642;29.763329;30.166483;0.000010935646;920.393123;29.660787;30.09781625;0.000011854535;923.276251;29.429265;29.937490;0.000013785740;;;;
913.927823;29.772228;30.177151;0.000010983657;926.514503;29.669885;30.10876249;0.000011904662;929.384312;29.438364;29.949470;0.000013863902;;;;
919.942356;29.781112;30.187806;0.000011031701;932.624850;29.678961;30.1196337;0.000011953353;935.490178;29.447465;29.961402;0.000013940664;;;;
925.950867;29.789981;30.198450;0.000011079830;938.734967;29.688032;30.13045898;0.000012000952;941.594979;29.456512;29.973242;0.000014016435;;;;
931.941386;29.798922;30.209089;0.000011125893;944.844409;29.697095;30.14124666;0.000012047730;947.694930;29.465522;29.984995;0.000014090842;;;;
937.892741;29.809553;30.219718;0.000011125838;950.952377;29.706149;30.15200295;0.000012093913;953.795223;29.474506;29.996671;0.000014163867;;;;
943.941981;29.818453;30.230353;0.000011172913;957.055822;29.715190;30.16273165;0.000012139682;959.893276;29.483461;30.008260;0.000014235328;;;;
949.982594;29.827361;30.240981;0.000011219537;963.155110;29.724213;30.17343137;0.000012185159;965.988283;29.492383;30.019757;0.000014305155;;;;
956.023719;29.836248;30.251599;0.000011266502;969.251087;29.733225;30.18411309;0.000012230448;972.081054;29.501273;30.031161;0.000014373339;;;;
962.065277;29.845101;30.262210;0.000011314194;975.344499;29.742226;30.19478031;0.000012275666;978.171880;29.510137;30.042471;0.000014439703;;;;
968.103715;29.853869;30.272811;0.000011363915;981.435230;29.751215;30.20543281;0.000012320786;984.256499;29.518967;30.053677;0.000014504158;;;;
974.148739;29.862667;30.283402;0.000011412565;987.527624;29.760199;30.21607873;0.000012365862;990.336471;29.527724;30.064743;0.000014566764;;;;
980.195127;29.871445;30.293983;0.000011461436;993.628390;29.769188;30.22672986;0.000012410953;996.418007;29.536545;30.075801;0.000014627467;;;;
986.236754;29.880195;30.304542;0.000011510535;999.718708;29.778154;30.23735392;0.000012455915;1002.498156;29.545278;30.086705;0.000014686341;;;;
992.279462;29.888922;30.315091;0.000011559939;1005.808870;29.787113;30.24796984;0.000012500867;1008.576423;29.553969;30.097501;0.000014743461;;;;
998.322865;29.897625;30.325626;0.000011609626;1011.897760;29.796062;30.2585763;0.000012545830;1014.660173;29.562698;30.108265;0.000014798641;;;;
1004.368284;29.906305;30.336146;0.000011659537;1017.986343;29.805002;30.26917622;0.000012590853;1020.752818;29.570891;30.118335;0.000014849580;;;;
1010.416317;29.914961;30.346649;0.000011709631;1024.076848;29.813936;30.27977597;0.000012636035;1026.829798;29.580030;30.129512;0.000014904855;;;;
1016.465096;29.923593;30.357130;0.000011759811;1030.168303;29.822862;30.29037469;0.000012681396;1032.915224;29.588666;30.140037;0.000014956083;;;;
1022.514161;29.932198;30.367586;0.000011810019;1036.253192;29.831769;30.30096015;0.000012726935;1038.997486;29.597278;30.150500;0.000015006291;;;;
1028.564686;29.940780;30.378018;0.000011860209;1042.333835;29.840658;30.31153656;0.000012772709;1045.075980;29.605869;30.160908;0.000015055577;;;;
1034.613512;29.949334;30.388420;0.000011910346;1048.412894;29.849532;30.32210756;0.000012818745;1051.150552;29.614436;30.171272;0.000015104329;;;;
1040.663007;29.957864;30.398794;0.000011960351;1054.493065;29.858393;30.33267688;0.000012865065;1057.221393;29.622986;30.181602;0.000015152604;;;;
1046.713680;29.966372;30.409141;0.000012010226;1060.572890;29.867240;30.34324023;0.000012911643;1063.287090;29.631520;30.191904;0.000015200560;;;;
1052.763235;29.974857;30.419461;0.000012059975;1066.652802;29.876071;30.35379619;0.000012958434;1069.349707;29.640043;30.202185;0.000015248249;;;;
1058.812804;29.983321;30.429753;0.000012109579;1072.732297;29.884886;30.36434203;0.000013005371;1075.416997;29.648569;30.212462;0.000015295744;;;;
1064.863965;29.991765;30.440019;0.000012159016;1078.813851;29.893689;30.37487872;0.000013052403;1081.478239;29.657085;30.222718;0.000015342941;;;;
1070.917868;30.000188;30.450258;0.000012208283;1084.894931;29.902478;30.38540068;0.000013099398;1087.537264;29.665598;30.232958;0.000015389806;;;;
1076.972485;30.008590;30.460470;0.000012257357;1090.973223;29.911250;30.39589864;0.000013146217;1093.595253;29.674110;30.243184;0.000015436301;;;;
1083.026885;30.016971;30.470652;0.000012306202;1097.049385;29.920011;30.40637773;0.000013192828;1099.650154;29.682618;30.253392;0.000015482401;;;;
1089.080758;30.025333;30.480805;0.000012354811;1103.123662;29.928759;30.41683155;0.000013239105;1105.703301;29.691135;30.263590;0.000015527979;;;;
1095.135356;30.033677;30.490932;0.000012403145;1109.199227;29.937497;30.4272654;0.000013285094;1111.757041;29.699677;30.273789;0.000015572955;;;;
1101.188487;30.042004;30.501029;0.000012451174;1115.273434;29.946222;30.4376742;0.000013330764;1117.810960;29.708197;30.283962;0.000015617766;;;;
1107.241270;30.050316;30.511101;0.000012498912;1121.347790;29.954938;30.44806043;0.000013376079;1123.864421;29.716714;30.294116;0.000015662180;;;;
1113.295741;30.058616;30.521148;0.000012546318;1127.421213;29.963642;30.45842189;0.000013421046;1129.918003;29.725231;30.304255;0.000015706181;;;;
1119.351793;30.066906;30.531175;0.000012593423;1133.495649;29.972337;30.46876201;0.000013465670;1135.976291;29.733755;30.314388;0.000015749825;;;;
1125.409850;30.075187;30.541181;0.000012640201;1139.569057;29.981019;30.47907778;0.000013509977;1142.038891;29.742282;30.324515;0.000015793209;;;;
1131.465502;30.083456;30.551162;0.000012686654;1145.642618;29.989689;30.48937152;0.000013554015;1148.105879;29.750811;30.334635;0.000015836392;;;;
1137.519431;30.091716;30.561123;0.000012732791;1151.716373;29.998346;30.49964147;0.000013597782;1154.177538;29.759340;30.344751;0.000015879441;;;;
1143.569920;30.099965;30.571061;0.000012778612;1157.790057;30.006987;30.50988644;0.000013641284;1160.253796;29.767867;30.354863;0.000015922423;;;;
1149.616322;30.108198;30.580972;0.000012824118;1163.862781;30.015611;30.52010523;0.000013684528;1166.333176;29.776389;30.364969;0.000015965378;;;;
1155.657424;30.116416;30.590854;0.000012869273;1169.933095;30.024217;30.53029449;0.000013727485;1172.415447;29.784907;30.375070;0.000016008317;;;;
1161.693347;30.124619;30.600708;0.000012914033;1175.998982;30.032801;30.54045171;0.000013770153;1178.499261;29.793415;30.385161;0.000016051253;;;;
1167.725290;30.132809;30.610533;0.000012958372;1182.059015;30.041365;30.55057687;0.000013812504;1184.584068;29.801912;30.395242;0.000016094219;;;;
1173.754936;30.140990;30.620331;0.000013002270;1188.116689;30.049906;30.56066926;0.000013854583;1190.670651;29.810436;30.405355;0.000016137324;;;;
1179.784199;30.149163;30.630106;0.000013045686;1194.172839;30.058431;30.57073658;0.000013896415;1196.759992;29.818892;30.415389;0.000016180140;;;;
1185.811724;30.157329;30.639852;0.000013088586;1200.225213;30.066937;30.5807742;0.000013937979;1202.849623;29.827367;30.425447;0.000016223076;;;;
1191.836503;30.165485;30.649568;0.000013130891;1206.276434;30.075423;30.59078137;0.000013979219;1208.939771;29.835831;30.435493;0.000016265985;;;;
1197.858823;30.173633;30.659252;0.000013172556;1212.322373;30.083892;30.60075902;0.000014020147;1215.029203;29.844269;30.445512;0.000016308889;;;;
1203.879956;30.181774;30.668905;0.000013213567;1218.362829;30.092344;30.6107055;0.000014060695;1221.121700;29.852694;30.455513;0.000016351626;;;;
1209.902799;30.189912;30.678531;0.000013253930;1224.399032;30.100781;30.62062243;0.000014100835;1227.216141;29.861103;30.465490;0.000016394151;;;;
1215.925022;30.198042;30.688126;0.000013293644;1230.431209;30.109204;30.63051038;0.000014140568;1233.309975;29.869495;30.475439;0.000016436382;;;;
1221.950348;30.206170;30.697696;0.000013332768;1236.458070;30.117612;30.64036556;0.000014179836;1239.405485;29.877876;30.485364;0.000016478249;;;;
1227.978899;30.214293;30.707242;0.000013371363;1242.480184;30.126005;30.65018899;0.000014218626;1245.501880;29.886246;30.495261;0.000016519706;;;;
1234.008548;30.222407;30.716762;0.000013409488;1248.493076;30.134379;30.65997293;0.000014256867;1251.596710;29.894600;30.505128;0.000016560738;;;;
1240.041662;30.230514;30.726259;0.000013447231;1254.502795;30.142742;30.66972623;0.000014294584;1257.694420;29.902944;30.514972;0.000016601410;;;;
1246.076452;30.238609;30.735734;0.000013484636;1260.509643;30.151094;30.67944906;0.000014331780;1263.795248;29.911278;30.524794;0.000016641788;;;;
1252.114897;30.246694;30.745187;0.000013521753;1266.511014;30.159429;30.68913609;0.000014368450;1269.892882;29.919595;30.534589;0.000016681863;;;;
1258.154708;30.254764;30.754617;0.000013558632;1272.504330;30.167744;30.69878371;0.000014404592;1275.989460;29.927897;30.544361;0.000016721755;;;;
1264.197546;30.262822;30.764029;0.000013595369;1278.497508;30.175966;30.70831768;0.000014440174;1282.088681;29.936186;30.554117;0.000016761531;;;;
1270.244655;30.270872;30.773428;0.000013631979;1284.489497;30.184339;30.71799551;0.000014475572;1288.187205;29.944458;30.563854;0.000016801262;;;;
1276.296375;30.278894;30.782803;0.000013668670;1290.479971;30.192615;30.72755875;0.000014510484;1294.285399;29.952714;30.573574;0.000016840991;;;;
1282.350775;30.286886;30.792151;0.000013705438;1296.468349;30.200876;30.73709316;0.000014545034;1300.384068;29.960952;30.583276;0.000016880713;;;;
1288.409033;30.294855;30.801476;0.000013742205;1302.455343;30.209121;30.74660098;0.000014579289;1306.483451;29.969174;30.592962;0.000016920440;;;;
1294.468607;30.302802;30.810775;0.000013778893;1308.443527;30.217354;30.75608735;0.000014613294;1312.579921;29.977403;30.602658;0.000016960204;;;;
1300.530662;30.310730;30.820048;0.000013815392;1314.433709;30.225568;30.76554784;0.000014647092;1318.670994;29.985573;30.612283;0.000016999670;;;;
1306.597619;30.318640;30.829296;0.000013851686;1320.424001;30.233774;30.77499275;0.000014680708;1324.761023;29.993750;30.621921;0.000017039310;;;;
1312.663821;30.326532;30.838518;0.000013887760;1326.417191;30.241964;30.78441505;0.000014714130;1330.850139;30.001849;30.631473;0.000017078735;;;;
1318.723693;30.334397;30.847706;0.000013923649;1332.411635;30.250140;30.79381576;0.000014747351;1336.939607;30.009977;30.641052;0.000017118098;;;;
1324.783065;30.342243;30.856869;0.000013959388;1338.404388;30.258298;30.80318967;0.000014780344;1343.029318;30.018085;30.650604;0.000017157243;;;;
1330.842546;30.350073;30.866008;0.000013994873;1344.400789;30.266443;30.8125446;0.000014813160;1349.116264;30.026171;30.660123;0.000017196109;;;;
1336.902329;30.357890;30.875120;0.000014029983;1350.398274;30.274571;30.82187591;0.000014845787;1355.200815;30.034243;30.669615;0.000017234625;;;;
1342.957894;30.365688;30.884200;0.000014064779;1356.400044;30.282664;30.83116345;0.000014878186;1361.282275;30.042302;30.679081;0.000017272801;;;;
1349.018237;30.373476;30.893259;0.000014099275;1362.405203;30.290787;30.84047736;0.000014910509;1367.364179;30.050354;30.688527;0.000017310621;;;;
1355.075885;30.381246;30.902290;0.000014133463;1368.408719;30.298865;30.84973877;0.000014942602;1373.441854;30.058391;30.697943;0.000017348016;;;;
1361.134748;30.389000;30.911293;0.000014167320;1374.421840;30.306937;30.8589891;0.000014974555;1379.520041;30.066391;30.707303;0.000017384894;;;;
1367.194442;30.396740;30.920264;0.000014200745;1380.424848;30.315059;30.86831797;0.000015007297;1385.597883;30.074448;30.716707;0.000017421445;;;;
1373.258439;30.404464;30.929205;0.000014233748;1386.437095;30.323021;30.87740539;0.000015037831;1391.673534;30.082462;30.726048;0.000017457440;;;;
1379.325857;30.412173;30.938113;0.000014266272;1392.436350;30.331579;30.88715984;0.000015070266;1397.746662;30.090468;30.735364;0.000017492988;;;;
1385.396439;30.419861;30.946985;0.000014298354;1398.461089;30.338983;30.89566148;0.000015100038;1403.814600;30.098464;30.744655;0.000017528090;;;;
1391.468928;30.427528;30.955818;0.000014330008;1404.471468;30.347029;30.9048488;0.000015131020;1409.877741;30.106451;30.753920;0.000017562791;;;;
1397.544365;30.435172;30.964612;0.000014361209;1410.471614;30.353758;30.91279722;0.000015164097;1415.936205;30.114428;30.763162;0.000017597084;;;;
1403.624386;30.442798;30.973368;0.000014391862;1416.471693;30.362954;30.92300113;0.000015191419;1421.989880;30.122395;30.772379;0.000017630996;;;;
1409.710726;30.450406;30.982087;0.000014421998;1422.472020;30.370907;30.93204375;0.000015220991;1428.039368;30.130351;30.781574;0.000017664595;;;;
1415.802697;30.457993;30.990770;0.000014451732;1428.468025;30.378846;30.94105422;0.000015250043;1434.086282;30.138298;30.790749;0.000017697919;;;;
1421.895218;30.465552;30.999411;0.000014481059;1434.458965;30.386773;30.9500298;0.000015278490;1440.127063;30.146230;30.799901;0.000017731003;;;;
1427.995611;30.473095;31.008023;0.000014510063;1440.443278;30.394685;30.95896675;0.000015306299;1446.159315;30.154144;30.809026;0.000017763847;;;;
1434.101007;30.480624;31.016603;0.000014538585;1446.428708;30.402590;30.9678748;0.000015333502;1452.191474;30.162051;30.818137;0.000017796520;;;;
1440.212217;30.488150;31.025164;0.000014566653;1452.408572;30.410479;30.97674313;0.000015360069;1458.206257;30.169817;30.827073;0.000017828232;;;;
1446.329864;30.495644;31.033684;0.000014594494;1458.389382;30.417941;30.98513989;0.000015385411;1464.236231;30.177814;30.836288;0.000017861288;;;;
